fortune_rank,company_name,official_x_handle,source_x_handle,source_x_url,account_role,account_index,tweet_id,created_at,text,tweet_url,reply_count,repost_count,like_count,quote_count,view_count_available,media_present,media_type,collected_at,collection_method,max_posts_cap,source_folder
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2064739368976138371,Wed Jun 10 16:00:01 +0000 2026,"Global observable oil inventories have dropped by over 400 million barrels since February in the wake of the Iran conflict. This summer, oil prices will likely remain elevated, according to Ephraim Sutherland of the Investment Strategy Group in Asset & Wealth Management. One chart tells the story.",https://x.com/GoldmanSachs/status/2064739368976138371,8,21,33,0,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2064694067540169092,Wed Jun 10 13:00:00 +0000 2026,"As enterprise adoption of AI is rapidly gaining pace, are companies going to make or save money implementing these new tools? On Goldman Sachs Exchanges, Jim Covello of Goldman Sachs Research and George Lee, co-head of the Goldman Sachs Global Institute, discuss: https://t.co/ynXl9qraEC",https://x.com/GoldmanSachs/status/2064694067540169092,1,6,27,1,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2064382554300371318,Tue Jun 09 16:22:09 +0000 2026,"EY Global Chair and CEO Janet Truncale recently joined Talks at GS, where she discussed how the global professional services 
firm is scaling agentic AI to transform client service capabilities.

Watch the full conversation: https://t.co/NYBI6g8v65 https://t.co/VVq3xPv1Sr",https://x.com/GoldmanSachs/status/2064382554300371318,2,4,18,0,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2064013268969034100,Mon Jun 08 15:54:45 +0000 2026,"The autonomous vehicle industry is scaling rapidly, with robotaxis, AV trucks, and AI-driven software subscriptions forecast to become major global markets in the next decade. Mark Delaney of Goldman Sachs Research shares his outlook for the industry: https://t.co/nuqOdKxQhs https://t.co/Gv6rsKS3gg",https://x.com/GoldmanSachs/status/2064013268969034100,12,13,45,3,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2063274713946759547,Sat Jun 06 15:00:00 +0000 2026,Spain's economy is forecast to grow 2.1% on a year-over-year basis and outperform the wider euro area in 2026. Read more from Goldman Sachs Research: https://t.co/caEB1Wyy8p,https://x.com/GoldmanSachs/status/2063274713946759547,10,19,35,1,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2063259617363218817,Sat Jun 06 14:00:00 +0000 2026,"European equities are close to an all-time high. What is driving the rally? Sharon Bell, European portfolio strategist in Goldman Sachs Research, discusses on The Markets: https://t.co/lHSISnYNGi https://t.co/d2Jl3JfP1m",https://x.com/GoldmanSachs/status/2063259617363218817,4,7,27,0,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2063009520557650145,Fri Jun 05 21:26:13 +0000 2026,"A record two-thirds of institutional investors expect oil prices to fall, according to a recent Goldman Sachs Marquee client survey. The results suggest that investors anticipate a potential easing of tensions in the Middle East, which could restore crude oil flows through the Strait of Hormuz. Sign up for our weekly newsletter, Briefings, for more insights: https://t.co/3o9b3dnl9p",https://x.com/GoldmanSachs/status/2063009520557650145,7,27,76,2,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2062289221436539266,Wed Jun 03 21:44:00 +0000 2026,"Can bonds still help balance portfolios? William Marshall, head of US Rates Strategy in Goldman Sachs Research, separates the signal from the noise. https://t.co/kNyYblOEkY",https://x.com/GoldmanSachs/status/2062289221436539266,8,21,39,1,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2061893987468820524,Tue Jun 02 19:33:29 +0000 2026,"For six-time NBA All-Star Karl-Anthony Towns, the drive to succeed extends beyond the court. He recently joined Talks at GS to share how his passion and confidence translates to his business and philanthropic ventures: https://t.co/Vubjbhd3hs https://t.co/m6C8gaQeBE",https://x.com/GoldmanSachs/status/2061893987468820524,4,9,21,1,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2061824708002095217,Tue Jun 02 14:58:11 +0000 2026,"What is behind the recent surge in US tech stocks? Peter Callahan, US Technology, Media and Telecommunications sector specialist within Goldman Sachs Global Banking &amp; Markets, discusses: https://t.co/XwFODOJGWr https://t.co/qCt35qkPPM",https://x.com/GoldmanSachs/status/2061824708002095217,3,8,59,0,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2061798357480202717,Tue Jun 02 13:13:29 +0000 2026,"Marco Argenti, Goldman Sachs Chief Information Officer, has been named to @AmerBanker's list of The Most Innovative People in Finance 2026. Driving the firm’s AI strategy, Marco and the leadership team have positioned Goldman Sachs at the forefront of enterprise AI adoption. See the list: https://t.co/OIqxTLJte3",https://x.com/GoldmanSachs/status/2061798357480202717,4,3,22,0,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2061085288080761293,Sun May 31 14:00:00 +0000 2026,"Asia is projected to contribute 50% of global GDP growth in the next period, underpinned by a significant rise in its share of global trade, according to James Brocklebank, Co-Chair of Advent. He discusses the private equity opportunities emerging in the region on Goldman Sachs Exchanges: Great Investors. https://t.co/Fn9eLE59FS",https://x.com/GoldmanSachs/status/2061085288080761293,21,18,31,2,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2060736119197597911,Sat May 30 14:52:32 +0000 2026,"While internet companies have been lagging behind the broader surge in US tech stocks, a rally could be on the horizon. Peter Callahan, US Technology, Media and Telecommunications sector specialist within Goldman Sachs Global Banking & Markets, discusses why: https://t.co/zQb481t9Cs",https://x.com/GoldmanSachs/status/2060736119197597911,7,9,40,1,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2060100477300125777,Thu May 28 20:46:43 +0000 2026,"RT @SquawkStreet: ""Even the private equity market has stayed resilient and constructive despite some of the geopolitical vol that we have a…",https://x.com/GoldmanSachs/status/2060100477300125777,0,5,0,0,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2060031205362237673,Thu May 28 16:11:27 +0000 2026,"""Even the private equity market has stayed resilient and constructive despite some of the geopolitical vol that we have all been observing.""

Michael Bruun, @GoldmanSachs Alternatives global PE co-head, outlines his top sector ideas around AI:
https://t.co/y8ZXGWe52n",https://x.com/GoldmanSachs/status/2060031205362237673,4,5,12,0,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2058533477868343589,Sun May 24 13:00:01 +0000 2026,"As consumers and enterprises adopt agentic AI technology, token consumption could see a 24-fold increase by 2030, according to Goldman Sachs Research. Read more: https://t.co/Mu0Cfgi9ZF",https://x.com/GoldmanSachs/status/2058533477868343589,26,28,77,5,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2058186187601277074,Sat May 23 14:00:01 +0000 2026,"What’s behind the rise in US Treasury yields?  Phillip Lee, head of Real Money Rate Sales within Goldman Sachs Global Banking &amp; Markets, discusses: https://t.co/a59aiB5eqh https://t.co/OkSqhq6YCm",https://x.com/GoldmanSachs/status/2058186187601277074,10,18,71,1,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2057914010339537344,Fri May 22 19:58:28 +0000 2026,"North Asian equity markets are pulling ahead of their southern counterparts this year, fueled by AI demand and a resilience to the energy supply shock caused by the conflict in the Middle East. Tim Moe, chief APAC equity strategist in Goldman Sachs Research, discusses this divergence and the sustainability of North Asia's outperformance: https://t.co/LJMtcD6iqI",https://x.com/GoldmanSachs/status/2057914010339537344,8,13,33,0,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
36,Goldman Sachs Group,@GoldmanSachs,@GoldmanSachs,https://x.com/GoldmanSachs,primary,1,2057479735018455160,Thu May 21 15:12:49 +0000 2026,"US data center power demand is forecast to more than double from 31 GW in 2025 to 66 GW in 2027, driven by an accelerating buildout of AI infrastructure, according to Goldman Sachs Commodities Research. Read more: https://t.co/9b0p9toWK0",https://x.com/GoldmanSachs/status/2057479735018455160,13,14,48,5,true,false,,2026-06-12T14:30:23.085031+00:00,browser-based scroll-exhaustion collection of observable public posts,30,036_goldman_sachs_group
